,folder_file,cell_ID,data_type,drug,replication_no,aplication_order,drug_in,drug_out,I_setting (nA/'steps'),R_series_Mohm,cell_type,voltage_threshold,max_firing,FI_slope,sag,AP_width,AP_height,AP_slope,mouseline,rheobased_threshold,tau_rc,mean_max_firing,SD_max_firing,mean_FI_slope,SD_FI_slope,mean_rheobased_threshold,mean_voltage_threshold_file,SD_voltage_threshold_file,mean_AP_height_file,mean_AP_slope_file,mean_AP_width
696,JJB230225/t15,SIM230225a,FP,TCB2,3,1,,,,,,"[-25.9875, -28.153126, -22.986563, -26.080313, -23.265]",16.268039716440057,0.2999999999999998,"[Sag(val=0.18976076, steady_state=-91.382996, current_inj=-200.0), Sag(val=0.113397285, steady_state=-87.779465, current_inj=-170.0)]","[3.4, 4.8, 4.2, 4.6, 4.2]","[64.99969, 68.46469, 62.648438, 66.0825, 63.174374]","[64.99968719482422, 45.64312744140625, 52.20703125, 47.20178331647601, 52.64531135559082]",SIM,168.88888888888877,"[Tau(val=40.0, steady_state=-37.448467, current_inj=160.0), Tau(val=32.2, steady_state=-44.87751, current_inj=130.0)]",26.47178985156264,8.491554268536785,0.2389492753623188,0.06332297432791564,116.37310397035787,-25.29450035095215,1.9346803426742554,65.07393646240234,52.539388111659456,4.24
697,JJB230225/t16,SIM230225a,FP,TCB2,4,1,,,,,,"[-26.85375, -22.739063, -24.193125, -26.513437, -22.491562, -25.678125, -25.801874, -23.203125, -23.048437, -21.934687, -23.079374, -24.224062, -23.729063, -24.069374, -21.934687, -22.275, -22.491562]",16.074559095014994,0.3499999999999998,"[Sag(val=0.17069787, steady_state=-92.84081, current_inj=-200.0), Sag(val=0.1032961, steady_state=-89.2165, current_inj=-170.0)]","[3.9, 4.0, 3.3, 5.9, 4.2, 5.4, 6.0, 4.5, 4.8, 4.5, 4.3, 4.8, 8.1, 5.0, 4.6, 5.1, 4.6]","[64.72125, 61.689377, 61.318123, 65.37093, 61.472813, 64.72125, 64.845, 61.844063, 61.65844, 60.297188, 61.844063, 63.298126, 61.287186, 62.74125, 60.451874, 60.328125, 60.85406]","[58.83750221946022, 51.407814025878906, 68.13124762641058, 27.23788897196452, 55.88437513871626, 34.06381707442434, 28.193478791610058, 47.57235600398137, 44.04174259730748, 43.069419860839844, 51.536719004313156, 42.198750813802086, 14.25283387649891, 39.21328067779541, 46.5014413686899, 37.705078125, 43.46718651907785]",SIM,181.90476190476178,"[Tau(val=35.7, steady_state=-37.8699, current_inj=160.0), Tau(val=30.4, steady_state=-44.993214, current_inj=130.0)]",26.47178985156264,8.491554268536785,0.2389492753623188,0.06332297432791564,116.37310397035787,-23.780017852783203,1.5320613384246826,62.27900314331055,43.13617251151594,4.882352941176471
706,JJB230228/t11,SIM230228a,FP,TCB2,1,1,,,*recomp,,,"[-35.79469, -34.30969, -33.75281, -32.577187, -33.56719, -33.07219, -32.79375, -33.134064, -32.360626, -33.07219]",31.817576092359385,0.18749999999999978,"[Sag(val=0.28955457, steady_state=-81.23617, current_inj=-300.0), Sag(val=0.22811353, steady_state=-78.34401, current_inj=-260.0)]","[3.0, 3.0, 3.1, 3.0, 3.1, 3.0, 2.9, 3.2, 2.9, 3.0]","[85.88251, 84.39751, 83.53125, 82.60312, 83.25281, 82.44844, 81.64406, 82.510315, 81.675, 82.35562]","[95.42500813802083, 93.77500745985243, 83.53125, 82.60311889648438, 83.2528076171875, 91.60937839084201, 90.71562025282118, 68.75859578450522, 90.75000339084201, 82.35562133789062]",SIM,85.77777777777764,"[Tau(val=27.1, steady_state=-43.27332, current_inj=100.0), Tau(val=18.6, steady_state=-49.32896, current_inj=60.0)]",26.47178985156264,8.491554268536785,0.2389492753623188,0.06332297432791564,116.37310397035787,-33.44343948364258,0.9542604088783264,83.03006744384766,86.27764112684463,3.0199999999999996
707,JJB230228/t12,SIM230228a,FP,TCB2,2,1,,,,,,"[-36.135, -35.42344, -35.145, -33.505314, -34.155, -34.062187, -33.443436, -33.4125, -33.845627, -34.4025, -34.86656, -34.155]",34.00581317210263,0.17499999999999988,"[Sag(val=0.30603394, steady_state=-82.461525, current_inj=-300.0), Sag(val=0.25935033, steady_state=-79.166214, current_inj=-260.0)]","[2.8, 3.1, 3.2, 2.9, 3.0, 3.2, 3.0, 3.2, 3.0, 3.5, 4.6, 3.0]","[85.75874, 85.14, 84.552185, 82.44844, 83.067184, 82.69594, 82.29375, 82.386566, 82.10812, 82.9125, 83.53125, 82.510315]","[95.28749254014757, 85.13999938964844, 76.86562278053977, 91.60937839084201, 83.06718444824219, 75.17812555486505, 82.29374694824219, 68.65547180175781, 74.64374889026988, 59.22321319580079, 32.12740384615385, 91.67812771267361]",SIM,69.52380952380945,"[Tau(val=26.7, steady_state=-42.027977, current_inj=100.0), Tau(val=17.5, steady_state=-49.519455, current_inj=60.0)]",26.47178985156264,8.491554268536785,0.2389492753623188,0.06332297432791564,116.37310397035787,-34.379295349121094,0.8194180130958557,83.28374481201172,76.31412629159858,3.2083333333333335
708,JJB230228/t13,SIM230228a,FP,TCB2,3,1,,,,,,"[-35.949375, -36.135, -36.815624, -33.165, -33.93844, -35.145, -34.928436, -33.38156, -34.155, -33.690937, -34.742813, -33.690937, -32.762814, -33.07219]",34.64522841618495,0.22500000000000014,"[Sag(val=0.2694845, steady_state=-83.818184, current_inj=-300.0), Sag(val=0.24403264, steady_state=-80.538666, current_inj=-260.0)]","[2.9, 2.8, 4.2, 2.9, 3.0, 3.3, 3.4, 3.1, 3.2, 3.0, 3.2, 3.1, 2.9, 3.0]","[84.18094, 84.79968, 85.32562, 81.675, 82.20094, 83.16, 82.541245, 81.4275, 82.04625, 81.458435, 82.54125, 81.241875, 80.12813, 80.499374]","[93.53437635633681, 94.22186957465277, 44.90822239925987, 90.75000339084201, 91.33438110351562, 75.60000332919033, 58.958031790597104, 81.42749786376953, 74.58749944513494, 81.45843505859375, 75.03750194202769, 73.85624972256747, 89.03125339084201, 80.49937438964844]",SIM,91.11111111111111,"[Tau(val=35.4, steady_state=-49.145287, current_inj=60.0), Tau(val=45.5, steady_state=-54.109924, current_inj=20.0)]",26.47178985156264,8.491554268536785,0.2389492753623188,0.06332297432791564,116.37310397035787,-34.39807891845703,1.2095533609390259,82.37330627441406,78.94319283978416,3.142857142857143
709,JJB230228/t14,SIM230228a,FP,TCB2,4,1,,,,,,"[-37.00125, -35.918438, -35.8875, -34.804688, -34.65, -34.77375, -33.93844, -35.26875, -34.155, -34.155, -34.340626, -34.464375, -33.103127, -24.935625]",35.065635355143684,0.23750000000000016,"[Sag(val=0.30718267, steady_state=-81.32002, current_inj=-300.0), Sag(val=0.25774622, steady_state=-78.009315, current_inj=-260.0)]","[3.0, 2.8, 3.6, 3.0, 3.1, 3.2, 3.2, 4.1, 4.0, 3.3, 3.3, 3.1, 2.9, 2.3]","[85.91344, 84.83063, 84.3975, 83.4075, 83.43844, 83.34563, 82.726875, 83.53125, 82.386566, 82.07719, 82.35562, 82.23187, 80.74687, 72.5175]","[85.91343688964844, 94.25625271267361, 56.26499938964844, 83.40750122070312, 75.85312583229758, 75.76875166459516, 68.93906275431316, 41.765625, 41.19328308105469, 63.13629737267127, 68.62968444824219, 74.75624778053977, 89.71874660915799, 103.59643118722099]",SIM,92.28070175438594,"[Tau(val=19.7, steady_state=-48.413692, current_inj=60.0)]",26.47178985156264,8.491554268536785,0.2389492753623188,0.06332297432791564,116.37310397035787,-34.099754333496094,2.7089860439300537,82.42192077636719,73.0856747101976,3.2071428571428564
710,JJB230228/t15,SIM230228a,FP,TCB2,5,1,,,*recomp,,,"[-37.341564, -36.351562, -36.970314, -35.701874, -35.485313, -34.835625, -36.28969, -36.939377, -35.36156, -34.062187, -35.145, -34.77375, -32.979374, -35.299686, -35.145, -35.670937]",34.2205879911955,0.25000000000000017,"[Sag(val=0.3377598, steady_state=-79.851685, current_inj=-300.0), Sag(val=0.27951092, steady_state=-76.609535, current_inj=-260.0)]","[2.7, 2.6, 3.1, 2.9, 3.7, 3.0, 4.7, 3.3, 3.6, 3.0, 3.1, 2.9, 2.8, 3.1, 3.5, 3.2]","[88.88344, 87.92438, 87.98625, 86.50125, 86.006256, 85.66594, 87.089066, 86.90344, 85.3875, 84.08812, 85.511246, 84.8925, 82.63406, 84.92343, 85.14, 85.44937]","[111.10429763793945, 109.90547180175781, 87.98625183105469, 96.11250135633681, 50.59191535500919, 85.66593933105469, 33.49579444298377, 72.41953531901042, 53.36718559265137, 84.08811950683594, 77.7374961159446, 84.89250183105469, 91.81562635633681, 77.20311945134942, 56.75999959309896, 71.20780944824219]",SIM,90.66666666666664,"[Tau(val=20.8, steady_state=-48.042057, current_inj=60.0), Tau(val=30.1, steady_state=-53.013863, current_inj=20.0)]",26.47178985156264,8.491554268536785,0.2389492753623188,0.06332297432791564,116.37310397035787,-35.52205276489258,1.0821621417999268,85.93663787841797,77.77209781066631,3.1999999999999997
711,JJB230228/t17,SIM230228a,FP,TCB2,6,1,,,,,,"[-37.77469, -37.03219, -36.66094, -37.125, -36.135]",35.86112842733577,0.25000000000000017,"[Sag(val=0.29901648, steady_state=-79.78175, current_inj=-300.0), Sag(val=0.2762333, steady_state=-76.61285, current_inj=-260.0)]","[2.7, 3.1, 2.9, 3.0, 2.8]","[88.88344, 88.54312, 88.01719, 88.11, 87.70781]","[98.7593756781684, 80.49374667080966, 97.796876695421, 88.11000061035156, 97.45312160915799]",SIM,78.66666666666664,"[Tau(val=25.9, steady_state=-47.176067, current_inj=60.0)]",26.47178985156264,8.491554268536785,0.2389492753623188,0.06332297432791564,116.37310397035787,-36.94556427001953,0.5413275361061096,88.2523193359375,92.52262425278172,2.9
775,JJB230314/t15,SIM230314a,FP,TCB2,1,1,,,,39.0,,"[-38.51719, -35.918438, -36.784687, -36.135]",17.516084609057614,0.35000000000000003,"[Sag(val=0.17795905, steady_state=-98.897934, current_inj=-200.0), Sag(val=0.13870242, steady_state=-96.99099, current_inj=-180.0)]","[2.6, 2.8, 2.9, 2.8]","[81.89156, 80.71594, 81.70593, 80.31375]","[102.36445426940918, 89.68438042534721, 81.7059326171875, 89.23750135633681]",SIM,106.66666666666664,"[Tau(val=63.9, steady_state=-55.981308, current_inj=100.0), Tau(val=37.9, steady_state=-61.030464, current_inj=80.0)]",26.47178985156264,8.491554268536785,0.2389492753623188,0.06332297432791564,116.37310397035787,-36.83882522583008,1.0200883150100708,81.15679931640625,90.74806716707018,2.7750000000000004
776,JJB230314/t16,SIM230314a,FP,TCB2,2,1,,,,39.0,,"[-38.08406, -35.36156, -34.093124, -33.969376]",13.564841133940954,0.30000000000000054,"[Sag(val=0.19670686, steady_state=-101.68, current_inj=-200.0), Sag(val=0.13486902, steady_state=-100.02034, current_inj=-180.0)]","[2.6, 2.9, 2.7, 2.8]","[79.88062, 79.81875, 77.52937, 77.189064]","[99.85077857971191, 79.8187484741211, 86.1437479654948, 77.1890640258789]",SIM,144.44444444444457,"[Tau(val=46.4, steady_state=-52.201237, current_inj=140.0), Tau(val=52.1, steady_state=-57.845726, current_inj=120.0)]",26.47178985156264,8.491554268536785,0.2389492753623188,0.06332297432791564,116.37310397035787,-35.37702941894531,1.6551554203033447,78.60445404052734,85.75058476130168,2.75
777,JJB230314/t17,SIM230314a,FP,TCB2,3,1,,,,39.0,,"[-39.56906, -36.939377, -35.918438, -34.928436, -32.79375, -31.185, -34.03125, -35.145]",12.913402878373063,0.25000000000000006,"[Sag(val=0.24252091, steady_state=-100.44384, current_inj=-200.0), Sag(val=0.140857, steady_state=-99.13718, current_inj=-180.0)]","[2.4, 4.4, 5.6, 2.5, 2.9, 2.7, 2.9, 3.2]","[81.891556, 80.99438, 78.85969, 77.52937, 75.17813, 73.26, 76.41563, 77.22]","[116.9879368373326, 33.74765714009603, 21.90546883477105, 96.91171646118164, 75.17813110351562, 81.4000023735894, 69.46875138716264, 59.4000009390024]",SIM,147.99999999999997,"[Tau(val=44.3, steady_state=-46.07277, current_inj=160.0), Tau(val=41.4, steady_state=-52.186367, current_inj=140.0)]",26.47178985156264,8.491554268536785,0.2389492753623188,0.06332297432791564,116.37310397035787,-35.06378936767578,2.3936078548431396,77.66859436035156,69.37495813458143,3.325
87,JJB210209/t10,TLX210209a,AP,DMT,1,1,4,21.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
88,JJB210209/t14,TLX210209b,AP,DMT,1,1,4,16.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
89,JJB210325/t10,TLX210325a,AP,DMT,1,1,6,18.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
94,JJB210328/t10,TLX210328a,AP,DMT,1,1,6,15.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
99,JJB210328/t24,TLX210328b,AP,DMT,1,1,7,17.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
110,JJB210401/t15,TLX210401a,AP,DMT,1,2,7,16.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
111,JJB210421/t7,TLX210421a,AP,DMT,1,1,11,20.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
113,JJB210422/t9,TLX210422a,AP,DMT,1,1,24,36.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
117,JJB210422/t23,TLX210422b,AP,DMT,1,2,11,21.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
129,JJB210603/t12,TLX210603a,AP,DMT,1,2,23,33.0,?,,,,,,,,,,TLX,,,,,,,,,,,,
132,JJB210603/t27,TLX210603b,AP,DMT,1,1,9,19.0,?,,,,,,,,,,TLX,,,,,,,,,,,,
90,JJB210325/t14,TLX210325a,AP,LSD,1,2,9,23.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
123,JJB210422/t34,TLX210422c,AP,LSD,1,2,11,21.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
846,JJB230411/t16,TLX230411a,AP,LSD,1,2,10,23.0,short step,,,,,,,,,,TLX,,,,,,,,,,,,
233,JJB221229/t9,TLX221229a,AP,MDL,1,2,6,17.0,0.2,,,,,,,,,,TLX,,,,,,,,,,,,
244,JJB221230/t12,TLX221230a,AP,MDL,1,2,17,34.0,0.24,,,,,,,,,,TLX,,,,,,,,,,,,
249,JJB221230/t25,TLX221230b,AP,MDL,1,2,18,31.0,0.2,,,,,,,,,,TLX,,,,,,,,,,,,
106,JJB210328/t46,TLX210328c,AP,PSIL,1,1,7,18.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
109,JJB210401/t6,TLX210401a,AP,PSIL,1,1,10,21.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
112,JJB210421/t12,TLX210421a,AP,PSIL,1,2,14,24.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
115,JJB210422/t17,TLX210422b,AP,PSIL,1,1,8,18.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
120,JJB210422/t29,TLX210422c,AP,PSIL,1,1,10,20.0,holding_I,,,,,,,,,,TLX,,,,,,,,,,,,
127,JJB210603/t10,TLX210603a,AP,PSIL,1,1,9,22.0,?,,,,,,,,,,TLX,,,,,,,,,,,,
134,JJB210603/t30,TLX210603b,AP,PSIL,1,2,9,23.0,?,,,,,,,,,,TLX,,,,,,,,,,,,
232,JJB221229/t8,TLX221229a,AP,TCB2,1,1,13,26.0,0.2,,,,,,,,,,TLX,,,,,,,,,,,,
240,JJB221230/t7,TLX221230a,AP,TCB2,1,1,17,33.0,0.24,,,,,,,,,,TLX,,,,,,,,,,,,
248,JJB221230/t21,TLX221230b,AP,TCB2,1,1,22,35.0,0.2,,,,,,,,,,TLX,,,,,,,,,,,,
841,JJB230411/t10,TLX230411a,AP,TCB2,1,1,15,30.0,short step,12.0,,,,,,,,,TLX,,,,,,,,,,,,
95,JJB210328/t12,TLX210328a,FP,DMT,2,1,,,,,,"[-65.0925, -64.41187, -64.35, -65.06156, -66.39188]",8.006925760154626,0.2750000000000001,"[Sag(val=0.12810265, steady_state=-92.24202, current_inj=-30.0), Sag(val=0.49145395, steady_state=-86.5531, current_inj=-10.0)]","[2.5, 2.4, 2.6, 2.8, 4.7]","[76.57031, 76.10625, 75.70406, 76.50844, 77.56032]","[85.078125, 95.13280868530273, 75.70406341552734, 76.50843811035156, 26.744937239022093]",TLX,30.000000000000004,"[Tau(val=72.7, steady_state=-75.66062, current_inj=30.0)]",10.382311301133102,6.384113404750426,0.22708333333333328,0.04063301203044972,40.52469135802466,-65.06156158447266,0.7347260117530823,76.4898681640625,71.83367449004075,3.0
96,JJB210328/t13,TLX210328a,FP,DMT,3,1,,,,,,"[-66.732185, -65.27812, -66.48469, -65.52563, -65.649376, -65.68031, -67.22719]",8.930061340747578,0.25000000000000006,"[Sag(val=0.18708742, steady_state=-92.209236, current_inj=-30.0), Sag(val=0.32462734, steady_state=-87.459366, current_inj=-10.0)]","[2.6, 2.7, 2.7, 2.6, 2.7, 3.0, 4.0]","[77.12718, 76.19906, 77.622185, 75.92062, 76.04437, 75.82781, 77.62219]","[85.69686889648438, 84.66562059190538, 86.24687194824219, 84.35624864366319, 84.49374728732639, 63.18984349568685, 35.28281471946023]",TLX,20.666666666666647,"[Tau(val=91.7, steady_state=-75.92366, current_inj=30.0), Tau(val=148.6, steady_state=-81.61341, current_inj=10.0)]",10.382311301133102,6.384113404750426,0.22708333333333328,0.04063301203044972,40.52469135802466,-66.08250427246094,0.6761909127235413,76.62334442138672,74.84743079753837,2.9
100,JJB210328/t26,TLX210328b,FP,DMT,1,1,,,,,,"[-31.185, -30.875626, -32.113125, -28.555313, -31.772812, -32.762814, -30.225937, -31.710938]",8.240791200657021,0.19999999999999982,"[Sag(val=0.09177616, steady_state=-68.62483, current_inj=-70.0), Sag(val=0.13402714, steady_state=-64.955086, current_inj=-50.0)]","[3.9, 3.9, 4.1, 3.5, 4.2, 4.5, 3.7, 4.1]","[48.943123, 49.809376, 50.768436, 46.93219, 50.36625, 51.35625, 48.169685, 49.778435]","[44.4937480579723, 45.28125069358132, 42.307030359903976, 42.66562721946023, 41.97187423706055, 42.79687563578288, 48.16968536376953, 45.25312250310724]",TLX,28.333333333333268,"[Tau(val=55.0, steady_state=-44.72563, current_inj=50.0), Tau(val=33.1, steady_state=-49.356136, current_inj=30.0)]",10.382311301133102,6.384113404750426,0.22708333333333328,0.04063301203044972,40.52469135802466,-31.150196075439453,1.219329833984375,49.51546859741211,44.11740175882976,3.9875
101,JJB210328/t27,TLX210328b,FP,DMT,2,1,,,,,,"[-35.083126, -33.165, -34.4025, -34.464375, -33.53625, -34.155, -35.114063]",8.195395866350326,0.22499999999999973,"[Sag(val=0.18457828, steady_state=-62.44208, current_inj=-70.0), Sag(val=0.27231044, steady_state=-59.9251, current_inj=-50.0)]","[3.6, 2.9, 3.1, 3.1, 3.0, 3.1, 3.3]","[69.23813, 68.21719, 69.052505, 70.41375, 68.58844, 68.340935, 70.10437]","[57.69844055175781, 85.27149200439453, 86.31563186645508, 88.01718711853027, 97.98348563058036, 85.42616844177246, 77.89374457465277]",TLX,38.14814814814809,"[Tau(val=62.6, steady_state=-45.67323, current_inj=50.0), Tau(val=85.0, steady_state=-49.46592, current_inj=30.0)]",10.382311301133102,6.384113404750426,0.22708333333333328,0.04063301203044972,40.52469135802466,-34.274330139160156,0.6762775182723999,69.136474609375,82.65802145544906,3.1571428571428575
102,JJB210328/t28,TLX210328b,FP,DMT,3,1,,,,,,"[-34.000313, -33.969376, -32.70094, -33.93844, -33.134064, -33.28875]",5.702391048518654,0.24999999999999997,"[Sag(val=0.20747593, steady_state=-62.036636, current_inj=-70.0), Sag(val=0.2313865, steady_state=-59.706024, current_inj=-50.0)]","[3.2, 3.1, 3.0, 3.3, 3.0, 3.1]","[67.84594, 67.75313, 66.79407, 68.43375, 66.79407, 68.03156]","[84.80742454528809, 84.69141006469727, 74.21563042534721, 85.54218292236328, 83.49258422851562, 85.03945350646973]",TLX,46.000000000000014,"[Tau(val=99.3, steady_state=-41.177414, current_inj=90.0), Tau(val=223.4, steady_state=-42.535206, current_inj=70.0)]",10.382311301133102,6.384113404750426,0.22708333333333328,0.04063301203044972,40.52469135802466,-33.505313873291016,0.4966084361076355,67.60874938964844,82.9647809487802,3.116666666666667
133,JJB210603/t28,TLX210603b,FP,DMT,1,1,,,,,,"[-40.620937, -40.156876, -38.98125, -39.074062, -39.692814, -39.321564]",23.218302590370406,0.16249999999999995,"[Sag(val=0.15237226, steady_state=-94.331436, current_inj=-200.0), Sag(val=0.10709091, steady_state=-90.6297, current_inj=-160.0)]","[2.3, 2.5, 2.4, 2.5, 2.5, 2.8]","[75.796875, 75.95157, 74.37375, 74.714066, 75.394684, 74.837814]","[108.28125, 94.93946075439453, 106.24821254185268, 93.39258193969727, 94.24335479736328, 74.83781433105469]",TLX,79.99999999999993,"[Tau(val=47.2, steady_state=-61.59379, current_inj=80.0), Tau(val=41.1, steady_state=-67.53087, current_inj=40.0)]",10.382311301133102,6.384113404750426,0.22708333333333328,0.04063301203044972,40.52469135802466,-39.64125061035156,0.5898892283439636,75.1781234741211,95.32377906072708,2.5
847,JJB230411/t17,TLX230411a,FP,LSD,1,2,,,,15.0,,"[-28.276875, -27.998438, -26.760937, -27.10125, -25.709063, -26.575312]",12.500414444299812,0.08750000000000016,"[Sag(val=0.11576357, steady_state=-80.37001, current_inj=-300.0), Sag(val=0.09274875, steady_state=-78.42082, current_inj=-260.0)]","[3.8, 3.9, 3.9, 4.0, 3.9, 4.0]","[78.85969, 78.890625, 77.498436, 77.4675, 75.82781, 76.44656]","[78.85968780517578, 78.890625, 77.4984359741211, 70.42499889026988, 75.82781219482422, 76.44656372070312]",TLX,269.5238095238097,"[Tau(val=40.2, steady_state=-41.435894, current_inj=300.0), Tau(val=34.2, steady_state=-45.556488, current_inj=260.0)]",13.266524287179834,0.6679323020769996,0.09583333333333328,0.014433756729740512,314.8148148148147,-27.070314407348633,0.8671703338623047,77.4984359741211,76.32468726418234,3.9166666666666665
848,JJB230411/t18,TLX230411a,FP,LSD,2,2,,,,15.0,,"[-24.904688, -26.35875, -25.399687, -26.791876, -28.029375, -25.74, -26.575312, -25.028437, -26.173124, -25.678125]",13.726652820444135,0.1124999999999998,"[Sag(val=0.12964049, steady_state=-81.15842, current_inj=-300.0), Sag(val=0.094536, steady_state=-79.37693, current_inj=-260.0)]","[3.5, 4.2, 3.4, 4.1, 4.7, 4.1, 4.2, 4.2, 4.4, 4.4]","[74.095314, 75.85875, 74.404686, 75.61125, 76.9725, 74.21906, 75.02344, 73.07437, 74.06438, 73.63125]","[82.328126695421, 58.35288414588341, 82.671873304579, 68.73750166459517, 54.980359758649556, 74.21906280517578, 68.203125, 66.43124667080966, 61.720314025878906, 61.35937372843425]",TLX,357.77777777777754,"[Tau(val=34.7, steady_state=-40.87619, current_inj=340.0), Tau(val=32.6, steady_state=-45.169724, current_inj=300.0)]",13.266524287179834,0.6679323020769996,0.09583333333333328,0.014433756729740512,314.8148148148147,-26.06793785095215,0.8868007659912109,74.69550323486328,67.90038677994266,4.12
849,JJB230411/t19,TLX230411a,FP,LSD,3,2,,,*offset,15.0,,"[-27.225, -27.225, -28.895624, -28.215, -26.018438]",13.572505596795555,0.08749999999999988,"[Sag(val=0.15769474, steady_state=-80.615234, current_inj=-300.0), Sag(val=0.12171543, steady_state=-78.89605, current_inj=-260.0)]","[3.4, 3.8, 4.7, 5.2, 4.1]","[76.04437, 76.725, 78.364685, 76.9725, 74.34281]","[84.49374728732639, 69.74999861283736, 46.09687356387868, 34.987501664595165, 57.18677814190204]",TLX,317.1428571428568,"[Tau(val=38.6, steady_state=-39.32962, current_inj=340.0), Tau(val=30.6, steady_state=-43.904026, current_inj=300.0)]",13.266524287179834,0.6679323020769996,0.09583333333333328,0.014433756729740512,314.8148148148147,-27.515811920166016,0.9802057147026062,76.48987579345703,58.50297985410792,4.239999999999999
234,JJB221229/t10,TLX221229a,FP,MDL,1,2,,,,,,"[-34.062187, -26.822813]",12.11586821176906,0.05000000000000002,"[Sag(val=0.05848845, steady_state=-97.57355, current_inj=-100.0), Sag(val=0.060924076, steady_state=-93.85089, current_inj=-80.0)]","[2.8, 2.4]","[74.68312, 67.44375]","[93.35390090942383, 96.34821210588728]",TLX,206.66666666666669,"[Tau(val=8.5, steady_state=-42.264805, current_inj=200.0), Tau(val=7.7, steady_state=-45.68346, current_inj=180.0)]",23.69640504069031,6.104576503506332,0.31249999999999994,0.349553286352739,94.9745824255629,-30.442501068115234,3.619687080383301,71.06343078613281,94.85105650765556,2.5999999999999996
235,JJB221229/t11,TLX221229a,FP,MDL,2,2,,,,,,"[-37.310623, -26.544374]",24.864516529315843,0.02500000000000005,"[Sag(val=0.055817496, steady_state=-98.417534, current_inj=-100.0), Sag(val=0.04685553, steady_state=-94.71104, current_inj=-80.0)]","[3.0, 2.3]","[78.27187, 67.53656]","[86.968748304579, 96.48080008370536]",TLX,166.6666666666668,"[Tau(val=8.2, steady_state=-44.949688, current_inj=180.0), Tau(val=8.2, steady_state=-48.141094, current_inj=160.0)]",23.69640504069031,6.104576503506332,0.31249999999999994,0.349553286352739,94.9745824255629,-31.92749786376953,5.383124351501465,72.90422058105469,91.72477419414219,2.65
236,JJB221229/t12,TLX221229a,FP,MDL,3,2,,,,,,"[-33.165, -37.3725, -16.304062]",22.50518788613595,0.025000000000000088,"[Sag(val=0.047881052, steady_state=-95.52345, current_inj=-100.0), Sag(val=0.052911695, steady_state=-91.64898, current_inj=-80.0)]","[2.6, 3.5, 2.0]","[74.311874, 78.457504, 57.079685]","[92.88984298706055, 65.38125356038412, 95.13280868530273]",TLX,140.0000000000003,"[Tau(val=9.0, steady_state=-41.345512, current_inj=180.0), Tau(val=7.4, steady_state=-45.205307, current_inj=160.0)]",23.69640504069031,6.104576503506332,0.31249999999999994,0.349553286352739,94.9745824255629,-28.947189331054688,9.103561401367188,69.9496841430664,84.4679684109158,2.6999999999999997
245,JJB221230/t13,TLX221230a,FP,MDL,1,2,,,,,,"[-34.000313, -34.12406, -32.577187, -31.741875, -31.80375, -31.370625, -32.205936, -30.56625, -31.834688, -32.762814, -32.205936, -31.4325, -31.896563, -31.865625, -30.628124, -31.618126, -32.082188, -31.092188, -31.587187, -31.277813, -31.9275, -32.175, -30.906563, -32.113125, -29.792812]",29.274679492187715,0.9,"[Sag(val=0.09161, steady_state=-112.20535, current_inj=-100.0), Sag(val=0.06335609, steady_state=-106.76232, current_inj=-80.0)]","[3.8, 3.6, 4.6, 4.5, 4.3, 4.2, 4.5, 4.1, 4.5, 4.6, 4.5, 4.3, 4.5, 4.4, 4.2, 4.4, 4.4, 4.3, 4.5, 4.2, 4.6, 4.6, 4.5, 4.4, 4.2]","[73.35281, 74.868744, 73.105316, 73.04344, 72.88875, 72.703125, 73.29094, 71.43469, 72.57938, 73.35281, 73.04344, 72.14625, 72.5175, 72.5175, 70.72313, 71.836876, 72.61031, 71.65125, 71.86781, 71.651245, 72.42469, 72.64125, 70.97063, 72.5175, 69.98062]","[66.68437610973011, 83.18749321831596, 66.45937832919033, 66.40312888405539, 72.88874816894531, 72.703125, 66.62812666459517, 71.4346923828125, 65.98125110973011, 66.68437610973011, 66.40312888405539, 65.5874980579723, 65.92500166459517, 65.92500166459517, 70.72312927246094, 65.30625083229758, 66.00937583229758, 65.13750249689275, 65.33437555486505, 65.13749556107955, 65.84062749689275, 66.03750055486505, 64.51875166459517, 65.92500166459517, 63.61874667080966]",TLX,37.03703703703701,"[Tau(val=30.8, steady_state=-64.04037, current_inj=20.0)]",23.69640504069031,6.104576503506332,0.31249999999999994,0.349553286352739,94.9745824255629,-31.82354736328125,0.9238200187683105,72.38880157470703,67.45936335399898,4.348
